"","id","longitude","latitude","geo_name"
"46616",50995,-77.55,24.08,"The Bahamas"
"46617",50996,-77.55,24.07,"The Bahamas"
"46618",50997,-75.42,24.33,"The Bahamas"
"46619",50998,-75.45,24.32,"The Bahamas"
"83167",50999,-75.42,24.28,"The Bahamas"
"46620",51000,-75.42,24.3,"The Bahamas"
"83168",51001,-75.42,24.27,"The Bahamas"
"46621",51002,-74.52,24.05,"The Bahamas"
"76843",51003,-74.53,24.05,"Bahamas part of the North Atlantic Ocean"
"76844",51004,-74.53,24.05,"Bahamas part of the North Atlantic Ocean"
"46622",51005,-74.52,24.04,"The Bahamas"
"46623",51006,-75.87,23.55,"The Bahamas"
"76845",51007,-75.78,23.52,"Bahamas part of the North Atlantic Ocean"
"46624",51008,-75.78,23.47,"The Bahamas"
"76846",51009,-75.77,23.5,"Bahamas part of the North Atlantic Ocean"
"76847",51010,-75.77,23.5,"Bahamas part of the North Atlantic Ocean"
"46625",51011,-74.97,23.1,"The Bahamas"
"46626",51012,-74.98,23.1,"The Bahamas"
"46627",51013,-74.97,23.1,"The Bahamas"
"46628",51014,-74.97,23.1,"The Bahamas"
"46629",51015,-74.97,23.09,"The Bahamas"
"46630",51016,-75.72,22.18,"The Bahamas"
"46631",51017,-75.73,22.2,"The Bahamas"
"46632",51018,-75.73,22.2,"The Bahamas"
"76848",51019,-75.72,22.2,"Bahamas part of the North Atlantic Ocean"
"46633",51020,-74.35,22.6,"The Bahamas"
"46634",51021,-74.23,22.75,"The Bahamas"
"46635",51022,-74.23,22.75,"The Bahamas"
"46636",51023,-74.22,22.75,"The Bahamas"
"46637",51024,-72.97,22.37,"The Bahamas"
"46638",51025,-72.97,22.37,"The Bahamas"
"46639",51026,-72.97,22.36,"The Bahamas"
"76849",51027,-71.15,21.48,"Turks and Caicos part of the North Atlantic Ocean"
"46640",51028,-71.15,21.47,"Turks and Caicos Islands"
"76850",51029,-71.13,21.43,"Turks and Caicos part of the North Atlantic Ocean"
"46641",51030,-71.15,21.45,"Turks and Caicos Islands"
"46642",51031,-71.15,21.45,"Turks and Caicos Islands"
"46643",51032,-73.65,20.95,"The Bahamas"
"83169",51033,-73.68,20.93,"The Bahamas"
"83170",51034,-73.68,20.95,"The Bahamas"
"83171",51035,-73.68,20.95,"The Bahamas"
"46644",51036,-82.75,21.85,"Cuba"
"46645",51037,-82.78,21.83,"Cuba"
"46646",51038,-82.77,21.82,"Cuba"
"46647",51039,-82.4,22.98,"Cuba"
"46648",51040,-82.4,23.02,"Cuba"
"46649",51041,-82.4,22.98,"Cuba"
"46650",51042,-82.39,22.98,"Cuba"
"46651",51043,-82.35,23.15,"Cuba"
"46652",51044,-81.3,23.13,"Cuba"
"76851",51045,-81.28,23.13,"Cuban part of the North Atlantic Ocean"
"76852",51046,-81.47,23.22,"Cuban part of the North Atlantic Ocean"
"76853",51047,-81.27,23.13,"Cuban part of the North Atlantic Ocean"
"46653",51048,-81.43,23.02,"Cuba"
"46654",51049,-81.18,22.8,"Cuba"
"46655",51050,-78.37,22.53,"Cuba"
"46656",51051,-79.98,22.47,"Cuba"
"46657",51052,-80.4,22.15,"Cuba"
"46658",51053,-80.4,22.17,"Cuba"
"46659",51054,-80.35,22.15,"Cuba"
"46660",51055,-80.4,22.15,"Cuba"
"46661",51056,-77.92,21.4,"Cuba"
"46662",51057,-77.85,21.42,"Cuba"
"46663",51058,-77.85,21.42,"Cuba"
"46664",51059,-77.85,21.42,"Cuba"
"46665",51060,-77.85,21.42,"Cuba"
"46666",51061,-77.12,20.33,"Cuba"
"46667",51062,-77.15,20.18,"Cuba"
"46668",51063,-82.27,22.97,"Cuba"
"76854",51064,-75.85,19.95,"Cuban part of the Caribbean Sea"
"76855",51065,-75.83,19.95,"Cuban part of the Caribbean Sea"
"46669",51066,-75.85,19.97,"Cuba"
"46670",51067,-75.85,19.97,"Cuba"
"83172",51068,-75.62,21.07,"Cuba"
"46671",51069,-75.15,20.07,"Cuba"
"46672",51070,-75.15,20.08,"Cuba"
"46673",51071,-74.47,20.28,"Cuba"
"46674",51072,-74.5,20.35,"Cuba"
"46675",51073,-74.5,20.34,"Cuba"
"76856",51074,-75.72,20.83,"Cuban part of the North Atlantic Ocean"
"76857",51075,-84.97,21.87,"Cuban part of the Gulf of Mexico"
"76858",51076,-84.97,21.87,"Cuban part of the Gulf of Mexico"
"83173",51077,-84.95,21.87,"Cuba"
"76859",51078,-85.58,22.45,"Cuban part of the Gulf of Mexico"
"46676",51079,-74.92,20.65,"Cuba"
"46677",51080,-84.28,22.28,"Cuba"
"46678",51081,-84.47,21.92,"Cuba"
"46679",51082,-83.97,22.67,"Cuba"
"46680",51083,-84.1,22.17,"Cuba"
"46681",51084,-84.1,22.17,"Cuba"
"46682",51085,-84.15,22.1,"Cuba"
"46683",51086,-83.83,22.28,"Cuba"
"46684",51087,-83.83,22.28,"Cuba"
"46685",51088,-83.63,22.42,"Cuba"
"46686",51089,-83.68,22.43,"Cuba"
"46687",51090,-83.68,22.42,"Cuba"
"46688",51091,-83.68,22.42,"Cuba"
"46689",51092,-83.68,22.42,"Cuba"
"46690",51093,-84.47,21.92,"Cuba"
"46691",51094,-83.55,22.77,"Cuba"
"46692",51095,-83.55,22.77,"Cuba"
"46693",51096,-83.3,22.55,"Cuba"
"46694",51097,-83.3,22.55,"Cuba"
"46695",51098,-83.3,22.57,"Cuba"
"46696",51099,-83.15,22.9,"Cuba"
"46697",51100,-83.15,22.9,"Cuba"
"46698",51101,-83.17,22.92,"Cuba"
"46699",51102,-84.47,21.92,"Cuba"
"46700",51103,-82.75,22.8,"Cuba"
"46701",51104,-82.52,22.78,"Cuba"
"46702",51105,-82.77,21.72,"Cuba"
"46703",51106,-82.77,21.72,"Cuba"
"46704",51107,-82.77,21.73,"Cuba"
"46705",51108,-82.28,22.72,"Cuba"
"46706",51109,-82.03,22.83,"Cuba"
"46707",51110,-82.05,22.85,"Cuba"
"46708",51111,-82.03,22.85,"Cuba"
"76860",51112,-82.52,21.54,"Cuban part of the Caribbean Sea"
"76861",51113,-82.53,21.55,"Cuban part of the Caribbean Sea"
"46709",51114,-82.35,23.15,"Cuba"
"46710",51115,-82.35,23.15,"Cuba"
"76862",51116,-82.35,23.17,"Cuban part of the North Atlantic Ocean"
"46711",51117,-81.58,23.05,"Cuba"
"46712",51118,-81.52,23.02,"Cuba"
"46713",51119,-81.57,22.77,"Cuba"
"46714",51120,-81.73,22.73,"Cuba"
"46715",51121,-81.53,22.77,"Cuba"
"76863",51122,-82.35,23.17,"Cuban part of the North Atlantic Ocean"
"46716",51123,-82.52,22.87,"Cuba"
"46717",51124,-82.52,22.87,"Cuba"
"46718",51125,-81,22.82,"Cuba"
"46719",51126,-81,22.81,"Cuba"
"46720",51127,-81.18,22.78,"Cuba"
"46721",51128,-81.27,22.63,"Cuba"
"46722",51129,-80.92,22.72,"Cuba"
"46723",51130,-80.9,22.73,"Cuba"
"46724",51131,-80.9,22.73,"Cuba"
"46725",51132,-80.93,22.68,"Cuba"
"83174",51133,-81.05,22.07,"Cuba"
"46726",51134,-81.03,22.07,"Cuba"
"46727",51135,-81.03,22.07,"Cuba"
"46728",51136,-81.03,22.07,"Cuba"
"46729",51137,-81.03,22.07,"Cuba"
"46730",51138,-81,22.81,"Cuba"
"46731",51139,-80.85,22.38,"Cuba"
"46732",51140,-80.85,22.38,"Cuba"
"46733",51141,-80.85,22.38,"Cuba"
"46734",51142,-80.17,21.92,"Cuba"
"46735",51143,-79.98,21.8,"Cuba"
"46736",51144,-79.98,21.78,"Cuba"
"46737",51145,-80.07,22.8,"Cuba"
"46738",51146,-80.07,22.8,"Cuba"
"46739",51147,-80.08,22.82,"Cuba"
"46740",51148,-80.08,22.82,"Cuba"
"46741",51149,-80.08,22.82,"Cuba"
"46742",51150,-80.17,21.92,"Cuba"
"46743",51151,-79.95,22.42,"Cuba"
"46744",51152,-79.9,22.43,"Cuba"
"46745",51153,-78.45,22.52,"Cuba"
"46746",51154,-81.92,23.03,"Cuba"
"46747",51155,-79.22,21.72,"Cuba"
"46748",51156,-80.02,21.92,"Cuba"
"46749",51157,-80.02,21.92,"Cuba"
"46750",51158,-79.98,22.43,"Cuba"
"46751",51159,-80.45,22.15,"Cuba"
"46752",51160,-80.43,22.15,"Cuba"
"46753",51161,-80.43,22.15,"Cuba"
"46754",51162,-80.45,22.13,"Cuba"
"46755",51163,-80.17,21.92,"Cuba"
"46756",51164,-78.85,21.62,"Cuba"
"46757",51165,-78.78,21.83,"Cuba"
"46758",51166,-78.78,21.83,"Cuba"
"46759",51167,-78.78,21.78,"Cuba"
"46760",51168,-79.3,22.3,"Cuba"
"46761",51169,-78.77,21.77,"Cuba"
"46762",51170,-78.78,21.78,"Cuba"
"46763",51171,-78.62,22.1,"Cuba"
"46764",51172,-78.63,22.12,"Cuba"
"46765",51173,-78.75,22.15,"Cuba"
"46766",51174,-79.47,22.52,"Cuba"
"46767",51175,-79.47,22.52,"Cuba"
"76864",51176,-79.45,22.52,"Cuban part of the North Atlantic Ocean"
"46768",51177,-79.45,21.93,"Cuba"
"46769",51178,-79.45,21.93,"Cuba"
"46770",51179,-79.45,21.93,"Cuba"
"46771",51180,-78.77,21.77,"Cuba"
"46772",51181,-78.23,21.53,"Cuba"
"46773",51182,-78.23,21.53,"Cuba"
"46774",51183,-78.38,21.88,"Cuba"
"46775",51184,-78.23,21.52,"Cuba"
"46776",51185,-78,20.72,"Cuba"
"46777",51186,-78,20.72,"Cuba"
"46778",51187,-78,21.2,"Cuba"
"46779",51188,-78.12,21.85,"Cuba"
"46780",51189,-77.27,21.53,"Cuba"
"46781",51190,-78.77,21.77,"Cuba"
"76865",51191,-77.25,21.53,"Cuban part of the North Atlantic Ocean"
"46782",51192,-77.32,21.13,"Cuba"
"46783",51193,-77.92,21.4,"Cuba"
"46784",51194,-77.92,21.4,"Cuba"
"46785",51195,-77.92,21.4,"Cuba"
"46786",51196,-77.85,21.4,"Cuba"
"46787",51197,-78.77,21.77,"Cuba"
"46788",51198,-77.85,21.4,"Cuba"
"46789",51199,-76.95,20.95,"Cuba"
"46790",51200,-76.95,20.95,"Cuba"
"46791",51201,-76.94,20.95,"Cuba"
"46792",51202,-76.6,21.2,"Cuba"
"46793",51203,-76.6,21.2,"Cuba"
"46794",51204,-76.6,21.2,"Cuba"
"46795",51205,-76.62,21.2,"Cuba"
"46796",51206,-76.94,20.95,"Cuba"
"46797",51207,-77.13,20.32,"Cuba"
"46798",51208,-77.13,20.33,"Cuba"
"76866",51209,-77.72,19.83,"Cuban part of the Caribbean Sea"
"46799",51210,-77.73,19.85,"Cuba"
"46800",51211,-77.73,19.85,"Cuba"
"76867",51212,-77.23,19.85,"Cuban part of the Caribbean Sea"
"46801",51213,-77.13,20.32,"Cuba"
"46802",51214,-76.9,20.67,"Cuba"
"46803",51215,-76.28,20.88,"Cuba"
"46804",51216,-76.53,20.93,"Cuba"
"46805",51217,-75.68,20.65,"Cuba"
"46806",51218,-76.25,20.28,"Cuba"
"46807",51219,-75.82,20.03,"Cuba"
"46808",51220,-75.82,20.05,"Cuba"
"83175",51221,-75.62,21.07,"Cuba"
"83176",51222,-75.62,21.07,"Cuba"
"46809",51223,-75.63,20.02,"Cuba"
"46810",51224,-75.63,20,"Cuba"
"46811",51225,-75.63,20.03,"Cuba"
"46812",51226,-75.15,19.9,"US Naval Base Guantanamo Bay"
"46813",51227,-75.13,19.9,"US Naval Base Guantanamo Bay"
"46814",51228,-75.15,19.9,"US Naval Base Guantanamo Bay"
"46815",51229,-75.15,19.9,"US Naval Base Guantanamo Bay"
"76868",51230,-75.22,19.9,"Cuban part of the Caribbean Sea"
"46816",51231,-75.13,19.9,"US Naval Base Guantanamo Bay"
"46817",51232,-75.21,19.91,"US Naval Base Guantanamo Bay"
"46818",51233,-75.23,20.5,"Cuba"
"46819",51234,-75.2,20.15,"Cuba"
"46820",51235,-75.23,20.13,"Cuba"
"76869",51236,-75.22,19.9,"Cuban part of the Caribbean Sea"
"76870",51237,-74.15,20.27,"Cuban part of the North Atlantic Ocean"
"46821",51238,-74.15,20.25,"Cuba"
"46822",51239,-74.15,20.25,"Cuba"
"76871",51240,-75.22,19.9,"Cuban part of the Caribbean Sea"
"46823",51241,-75.78,20.67,"Cuba"
"46824",51242,-75.8,20.48,"Cuba"
"46825",51243,-82.38,22.97,"Cuba"
"46826",51244,-82.13,23.02,"Cuba"
"46827",51245,-82.13,22.77,"Cuba"
"46828",51246,-82.53,22.97,"Cuba"
"46829",51247,-76.88,20.32,"Cuba"
"46830",51248,-76.3,21.08,"Cuba"
"46831",51249,-77.42,19.92,"Cuba"
"46832",51250,-81.38,19.28,"Cayman Islands"
"46833",51251,-81.38,19.28,"Cayman Islands"
"76872",51252,-81.42,19.25,"Cayman Islands part of the Caribbean Sea"
"76873",51253,-81.42,19.25,"Cayman Islands part of the Caribbean Sea"
"46834",51254,-81.35,19.28,"Cayman Islands"
"76874",51255,-81.35,19.32,"Cayman Islands part of the Caribbean Sea"
"46835",51256,-81.35,19.3,"Cayman Islands"
"46836",51257,-81.35,19.28,"Cayman Islands"
"46837",51258,-81.35,19.28,"Cayman Islands"
"83177",51259,-81.35,19.27,"Cayman Is."
"46838",51260,-78.37,18.25,"Jamaica"
"46839",51261,-77.92,18.5,"Jamaica"
"46840",51262,-77.92,18.5,"Jamaica"
"46841",51263,-77.92,18.5,"Jamaica"
"76875",51264,-76.78,17.93,"Jamaican part of the Caribbean Sea"
"76876",51265,-76.78,17.93,"Jamaican part of the Caribbean Sea"
"76877",51266,-76.78,17.93,"Jamaican part of the Caribbean Sea"
"76878",51267,-76.77,17.93,"Jamaican part of the Caribbean Sea"
"46842",51268,-76.85,18.07,"Jamaica"
"76879",51269,-76.18,17.92,"Jamaican part of the Caribbean Sea"
"76880",51270,-72.18,19.75,"Haitian part of the North Atlantic Ocean"
"46843",51271,-72.22,19.75,"Haiti"
"76881",51272,-72.2,19.75,"Haitian part of the North Atlantic Ocean"
"46844",51273,-72.28,18.6,"Haiti"
"46845",51274,-72.28,18.6,"Haiti"
"46846",51275,-72.28,18.6,"Haiti"
"46847",51276,-72.3,18.57,"Haiti"
"76882",51277,-72.35,18.55,"Haitian part of the Caribbean Sea"
"46848",51278,-72.3,18.58,"Haiti"
"76883",51279,-72.35,18.55,"Haitian part of the Caribbean Sea"
"46849",51280,-72.3,18.57,"Haiti"
"46850",51281,-72.3,18.56,"Haiti"
"46851",51282,-72.3,18.57,"Haiti"
"46852",51283,-72.32,18.57,"Haiti"
"46853",51284,-71.65,19.88,"Dominican Republic"
"46854",51285,-70.67,19.78,"Dominican Republic"
"46855",51286,-70.67,19.78,"Dominican Republic"
"46856",51287,-70.67,19.78,"Dominican Republic"
"46857",51288,-70.55,19.75,"Dominican Republic"
"46858",51289,-70.57,19.75,"Dominican Republic"
"46859",51290,-70.55,19.75,"Dominican Republic"
"46860",51291,-70.7,19.47,"Dominican Republic"
"46861",51292,-70.7,19.47,"Dominican Republic"
"46862",51293,-70.7,19.47,"Dominican Republic"
"46863",51294,-70.7,19.45,"Dominican Republic"
"46864",51295,-70.69,19.45,"Dominican Republic"
"46865",51296,-69.9,19.63,"Dominican Republic"
"76884",51297,-69.88,19.63,"Dominican Republic part of the North Atlantic Ocean"
"76885",51298,-69.45,19.2,"Dominican Republic part of the North Atlantic Ocean"
"46866",51299,-69.38,19.05,"Dominican Republic"
"46867",51300,-69.38,19.05,"Dominican Republic"
"46868",51301,-69.38,19.04,"Dominican Republic"
"46869",51302,-69.63,18.75,"Dominican Republic"
"46870",51303,-68.7,18.62,"Dominican Republic"
"76886",51304,-68.33,18.58,"Domican Republic part of the Caribbean Sea"
"46871",51305,-68.62,18.62,"Dominican Republic"
"83178",51306,-68.33,18.62,"Dominican Republic"
"46872",51307,-69.32,18.62,"Dominican Republic"
"46873",51308,-68.37,18.57,"Dominican Republic"
"46874",51309,-68.36,18.56,"Dominican Republic"
"46875",51310,-71.85,18.33,"Haiti"
"46876",51311,-71.1,18.2,"Dominican Republic"
"46877",51312,-71.1,18.22,"Dominican Republic"
"76887",51313,-71.07,18.2,"Domican Republic part of the Caribbean Sea"
"46878",51314,-71.1,18.22,"Dominican Republic"
"46879",51315,-71.1,18.2,"Dominican Republic"
"46880",51316,-69.97,18.47,"Dominican Republic"
"46881",51317,-69.97,18.47,"Dominican Republic"
"46882",51318,-69.97,18.47,"Dominican Republic"
"46883",51319,-69.67,18.43,"Dominican Republic"
"46884",51320,-69.67,18.43,"Dominican Republic"
"46885",51321,-69.67,18.43,"Dominican Republic"
"83179",51322,-69.88,18.47,"Dominican Republic"
"46886",51323,-69.88,18.48,"Dominican Republic"
"83180",51324,-69.88,18.47,"Dominican Republic"
"83181",51325,-69.88,18.47,"Dominican Republic"
"76888",51326,-69.88,18.43,"Domican Republic part of the Caribbean Sea"
"46887",51327,-68.92,18.45,"Dominican Republic"
"76889",51328,-83.95,17.42,"Honduran part of the Caribbean Sea"
"76890",51329,-83.93,17.42,"Honduran part of the Caribbean Sea"
"76891",51330,-83.93,17.4,"Honduran part of the Caribbean Sea"
"76892",51331,-83.93,17.4,"Honduran part of the Caribbean Sea"
"76893",51332,-83.93,17.4,"Honduran part of the Caribbean Sea"
"46888",51333,-67.13,18.5,"Puerto Rico"
"46889",51334,-67.13,18.5,"Puerto Rico"
"46890",51335,-67.13,18.5,"Puerto Rico"
"46891",51336,-67.15,18.26,"Puerto Rico"
"46892",51337,-67.15,18.25,"Puerto Rico"
"46893",51338,-67.15,18.27,"Puerto Rico"
"46894",51339,-67.15,18.25,"Puerto Rico"
"46895",51340,-66.57,18.02,"Puerto Rico"
"46896",51341,-66.57,18.02,"Puerto Rico"
"46897",51342,-66,18.43,"Puerto Rico"
"83182",51343,-66,18.45,"Puerto Rico"
"46898",51344,-66,18.42,"Puerto Rico"
"46899",51345,-66,18.42,"Puerto Rico"
"83183",51346,-66,18.45,"Puerto Rico"
"46900",51347,-66,18.43,"Puerto Rico"
"46901",51348,-66,18.44,"Puerto Rico"
"46902",51349,-66.01,18.43,"Puerto Rico"
"46903",51350,-65.98,18.42,"Puerto Rico"
"46904",51351,0,18.43,"Mali"
"46905",51352,-65.63,18.25,"Puerto Rico"
"46906",51353,-65.63,18.25,"Puerto Rico"
"46907",51354,-65.64,18.26,"Puerto Rico"
"46908",51355,-65.64,18.25,"Puerto Rico"
"76894",51356,-65.88,17.98,"Puerto Rican part of the Caribbean Sea"
"76895",51357,-64.97,18.33,"Puerto Rican part of the Caribbean Sea"
"76896",51358,-64.97,18.33,"Puerto Rican part of the Caribbean Sea"
"76897",51359,-64.97,18.33,"Puerto Rican part of the Caribbean Sea"
"46909",51360,-64.97,18.35,"United States Virgin Islands"
"46910",51361,-64.97,18.34,"United States Virgin Islands"
"46911",51362,-64.98,18.34,"United States Virgin Islands"
"46912",51363,-64.97,18.34,"United States Virgin Islands"
"76898",51364,-64.53,18.45,"British Virgin Islands part of the Caribbean Sea"
"46913",51365,-64.8,17.7,"United States Virgin Islands"
"46914",51366,-64.8,17.7,"United States Virgin Islands"
"46915",51367,-64.8,17.7,"United States Virgin Islands"
"76899",51368,-64.53,18.45,"British Virgin Islands part of the Caribbean Sea"
"46916",51369,-88.3,17.53,"Belize"
"46917",51370,-88.3,17.53,"Belize"
"46918",51371,-88.3,17.52,"Belize"
"46919",51372,-88.2,17.52,"Belize"
"76900",51373,-87.5,17.18,"Belizean part of the Caribbean Sea"
"76901",51374,-88.25,16.1,"Belizean part of the Caribbean Sea"
"46920",51375,-89.88,16.92,"Guatemala"
"46921",51376,-89.88,16.92,"Guatemala"
"46922",51377,-89.88,16.92,"Guatemala"
"46923",51378,-89.42,16.32,"Guatemala"
"46924",51379,-89.42,16.32,"Guatemala"
"46925",51380,-91.47,15.32,"Guatemala"
"46926",51381,-90.32,15.48,"Guatemala"
"46927",51382,-90.13,16.78,"Guatemala"
"83184",51383,-88.6,15.72,"Guatemala"
"46928",51384,-88.58,15.73,"Guatemala"
"83185",51385,-88.6,15.72,"Guatemala"
"76902",51386,-75.22,15.72,"Jamaican part of the Caribbean Sea"
"46929",51387,-91.7,14.52,"Guatemala"
"46930",51388,-91.67,14.53,"Guatemala"
"46931",51389,-91.7,14.52,"Guatemala"
"46932",51390,-90.52,14.58,"Guatemala"
"46933",51391,-90.52,14.58,"Guatemala"
"46934",51392,-90.53,14.58,"Guatemala"
"46935",51393,-90.53,14.58,"Guatemala"
"46936",51394,-90.52,14.58,"Guatemala"
"46937",51395,-90.82,13.92,"Guatemala"
"46938",51396,-90.83,13.95,"Guatemala"
"76903",51397,-90.81,13.91,"Guatemalan part of the North Pacific Ocean"
"46939",51398,-89.83,13.57,"El Salvador"
"46940",51399,-89.82,13.57,"El Salvador"
"46941",51400,-89.65,13.88,"El Salvador"
"46942",51401,-89.57,13.98,"El Salvador"
"46943",51402,-89.53,13.97,"El Salvador"
"46944",51403,-89.53,13.97,"El Salvador"
"46945",51404,-89.2,13.72,"El Salvador"
"46946",51405,-89.18,13.7,"El Salvador"
"46947",51406,-89.12,13.7,"El Salvador"
"46948",51407,-89.12,13.7,"El Salvador"
"46949",51408,-89.11,13.7,"El Salvador"
"46950",51409,-89.05,13.43,"El Salvador"
"46951",51410,-89.05,13.42,"El Salvador"
"46952",51411,-88.12,13.45,"El Salvador"
"46953",51412,-88.12,13.43,"El Salvador"
"46954",51413,-88.15,13.43,"El Salvador"
"46955",51414,-87.88,13.33,"El Salvador"
"76904",51415,-87.78,13.32,"El Salvador part of the North Pacific Ocean"
"76905",51416,-87.78,13.32,"El Salvador part of the North Pacific Ocean"
"46956",51417,-87.63,13.28,"Honduras"
"76906",51418,-87.63,13.3,"Honduran part of the North Pacific Ocean"
"46957",51419,-87.67,13.28,"Honduras"
"76907",51420,-87.67,13.27,"Honduran part of the North Pacific Ocean"
"46958",51421,-87.65,13.27,"Honduras"
"46959",51422,-87.65,13.27,"Honduras"
"76908",51423,-85.92,16.47,"Honduran part of the Caribbean Sea"
"46960",51424,-85.9,16.47,"Honduras"
"46961",51425,-86.58,16.3,"Honduras"
"46962",51426,-86.53,16.32,"Honduras"
"76909",51427,-86.52,16.31,"Honduran part of the Caribbean Sea"
"46963",51428,-86.52,16.32,"Honduras"
"46964",51429,-85.93,15.93,"Honduras"
"46965",51430,-86.85,15.73,"Honduras"
"46966",51431,-86.87,15.73,"Honduras"
"46967",51432,-86.87,15.75,"Honduras"
"46968",51433,-86.87,15.73,"Honduras"
"46969",51434,-86.86,15.73,"Honduras"
"46970",51435,-87.47,15.7,"Honduras"
"46971",51436,-87.48,15.72,"Honduras"
"46972",51437,-87.48,15.72,"Honduras"
"46973",51438,-87.47,15.72,"Honduras"
"46974",51439,-87.13,15.13,"Honduras"
"46975",51440,-87.12,15.17,"Honduras"
"46976",51441,-87.11,15.16,"Honduras"
"46977",51442,-87.93,15.45,"Honduras"
"46978",51443,-87.95,15.47,"Honduras"
"46979",51444,-83.78,15.22,"Honduras"
"46980",51445,-83.7,15.2,"Honduras"
"46981",51446,-83.8,15.22,"Honduras"
"46982",51447,-85.93,14.9,"Honduras"
"46983",51448,-85.9,14.92,"Honduras"
"46984",51449,-85.93,14.89,"Honduras"
"46985",51450,-88.8,14.78,"Honduras"
"46986",51451,-88.8,14.8,"Honduras"
"46987",51452,-89.33,15.3,"Guatemala"
"46988",51453,-88.78,14.78,"Honduras"
"46989",51454,-88.77,14.77,"Honduras"
"46990",51455,-87.62,14.38,"Honduras"
"46991",51456,-87.61,14.37,"Honduras"
"46992",51457,-89.18,14.43,"Honduras"
"46993",51458,-87.62,14.38,"Honduras"
"46994",51459,-88.17,14.33,"Honduras"
"46995",51460,-88.17,14.33,"Honduras"
"46996",51461,-88.17,14.32,"Honduras"
"46997",51462,-88.17,14.32,"Honduras"
"46998",51463,-88.15,14.32,"Honduras"
"46999",51464,-87.22,14.05,"Honduras"
"47000",51465,-87.22,14.05,"Honduras"
"47001",51466,-87.22,14.04,"Honduras"
"47002",51467,-87.62,14.37,"Honduras"
"47003",51468,-87.62,14.38,"Honduras"
"47004",51469,-87.2,13.3,"Honduras"
"47005",51470,-87.18,13.3,"Honduras"
"47006",51471,-87.18,13.29,"Honduras"
"47007",51472,-87.15,13.32,"Honduras"
"47008",51473,-83.17,15,"Honduras"
"47009",51474,-83.4,14.03,"Nicaragua"
"47010",51475,-83.38,14.05,"Nicaragua"
"47011",51476,-83.4,14.03,"Nicaragua"
"47012",51477,-83.4,14.03,"Nicaragua"
"47013",51478,-83.37,14.05,"Nicaragua"
"83186",51479,-83.36,14.04,"Nicaragua"
"47014",51480,-83.37,14.07,"Nicaragua"
"47015",51481,-86.05,11.72,"Nicaragua"
"47016",51482,-86.15,11.9,"Nicaragua"
"47017",51483,-86.38,11.72,"Nicaragua"
"47018",51484,-85.83,11.43,"Nicaragua"
"47019",51485,-85.83,11.42,"Nicaragua"
"47020",51486,-85.83,11.42,"Nicaragua"
"47021",51487,-85.82,11.41,"Nicaragua"
"47022",51488,-86,13.17,"Nicaragua"
"47023",51489,-86,13.17,"Nicaragua"
"47024",51490,-86.65,13.08,"Nicaragua"
"47025",51491,-85.98,13.08,"Nicaragua"
"47026",51492,-85.97,13.08,"Nicaragua"
"47027",51493,-85.98,13.08,"Nicaragua"
"47028",51494,-85.4,12.08,"Nicaragua"
"47029",51495,-85.4,12.08,"Nicaragua"
"47030",51496,-85.4,12.08,"Nicaragua"
"47031",51497,-85.37,12.1,"Nicaragua"
"47032",51498,-85.36,12.1,"Nicaragua"
"47033",51499,-86.98,12.55,"Nicaragua"
"47034",51500,-87.25,13.03,"Honduras"
"47035",51501,-87.15,12.62,"Nicaragua"
"47036",51502,-87.15,12.62,"Nicaragua"
"47037",51503,-87.13,12.63,"Nicaragua"
"47038",51504,-87.13,12.62,"Nicaragua"
"47039",51505,-87.13,12.63,"Nicaragua"
"47040",51506,-86.17,12.15,"Nicaragua"
